2016 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NT [Event:20499 Phase:FinalResults Generated:2017-05-11T17:34:48 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NT,307,Solomon,8722,Nakara,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),662,-5.18
NT,307,Solomon,8722,Nakara,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,27,1.28
NT,307,Solomon,8722,Nakara,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,32,1.52
NT,307,Solomon,8722,Nakara,28015,GARNER,Mark,6,N,N,IND,Independent,52,2.47
NT,307,Solomon,8722,Nakara,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,38,-0.12
NT,307,Solomon,8722,Nakara,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",17,0.81
NT,307,Solomon,8722,Nakara,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,984,3.35
NT,307,Solomon,8722,Nakara,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,5,-0.17
NT,307,Solomon,8722,Nakara,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),15,0.71
NT,307,Solomon,8722,Nakara,999,Informal,Informal,999,N,N,,Informal,147,0.93
NT,307,Solomon,8724,Nightcliff,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,526,3.14
NT,307,Solomon,8724,Nightcliff,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,25,0.9
NT,307,Solomon,8724,Nightcliff,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),828,-6.75
NT,307,Solomon,8724,Nightcliff,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,38,1.37
NT,307,Solomon,8724,Nightcliff,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,58,2.09
NT,307,Solomon,8724,Nightcliff,28015,GARNER,Mark,6,N,N,IND,Independent,79,2.84
NT,307,Solomon,8724,Nightcliff,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,27,0.33
NT,307,Solomon,8724,Nightcliff,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",35,1.26
NT,307,Solomon,8724,Nightcliff,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,1133,3.08
NT,307,Solomon,8724,Nightcliff,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,5,0.03
NT,307,Solomon,8724,Nightcliff,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),23,0.83
NT,307,Solomon,8724,Nightcliff,999,Informal,Informal,999,N,N,,Informal,222,2.17
NT,307,Solomon,65152,Other Mobile Team 1,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,2,15.03
NT,307,Solomon,65152,Other Mobile Team 1,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,0,0
NT,307,Solomon,65152,Other Mobile Team 1,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),1,-17.89
NT,307,Solomon,65152,Other Mobile Team 1,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,1,7.69
NT,307,Solomon,65152,Other Mobile Team 1,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,1,7.69
NT,307,Solomon,65152,Other Mobile Team 1,28015,GARNER,Mark,6,N,N,IND,Independent,0,0
NT,307,Solomon,65152,Other Mobile Team 1,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,0,-0.05
NT,307,Solomon,65152,Other Mobile Team 1,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",1,7.69
NT,307,Solomon,65152,Other Mobile Team 1,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,7,4.25
NT,307,Solomon,65152,Other Mobile Team 1,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,0,-0.03
NT,307,Solomon,65152,Other Mobile Team 1,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),0,0
NT,307,Solomon,65152,Other Mobile Team 1,999,Informal,Informal,999,N,N,,Informal,1,-25.31
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,192,2.62
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,67,2.14
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),1182,-12.34
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,60,1.91
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,65,2.07
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28015,GARNER,Mark,6,N,N,IND,Independent,136,4.34
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,55,0.86
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",115,3.67
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,1225,8.76
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,16,-0.11
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),22,0.7
NT,307,Solomon,34249,Palmerston SOLOMON PPVC,999,Informal,Informal,999,N,N,,Informal,249,1.42
NT,307,Solomon,8726,Parap,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,337,1.26
NT,307,Solomon,8726,Parap,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,22,0.81
NT,307,Solomon,8726,Parap,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),1117,-6.02
NT,307,Solomon,8726,Parap,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,51,1.88
NT,307,Solomon,8726,Parap,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,45,1.66
NT,307,Solomon,8726,Parap,28015,GARNER,Mark,6,N,N,IND,Independent,84,3.09
NT,307,Solomon,8726,Parap,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,39,0.81
NT,307,Solomon,8726,Parap,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",49,1.8
NT,307,Solomon,8726,Parap,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,949,2.44
NT,307,Solomon,8726,Parap,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,8,0.09
NT,307,Solomon,8726,Parap,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),18,0.66
NT,307,Solomon,8726,Parap,999,Informal,Informal,999,N,N,,Informal,142,0.2
NT,307,Solomon,8729,Rapid Creek,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,197,3.66
NT,307,Solomon,8729,Rapid Creek,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,11,0.94
NT,307,Solomon,8729,Rapid Creek,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),337,-8.16
NT,307,Solomon,8729,Rapid Creek,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,16,1.37
NT,307,Solomon,8729,Rapid Creek,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,19,1.62
NT,307,Solomon,8729,Rapid Creek,28015,GARNER,Mark,6,N,N,IND,Independent,28,2.39
NT,307,Solomon,8729,Rapid Creek,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,12,-0.2
NT,307,Solomon,8729,Rapid Creek,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",17,1.45
NT,307,Solomon,8729,Rapid Creek,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,524,4.82
NT,307,Solomon,8729,Rapid Creek,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,2,-0.24
NT,307,Solomon,8729,Rapid Creek,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),9,0.77
NT,307,Solomon,8729,Rapid Creek,999,Informal,Informal,999,N,N,,Informal,107,2.81
NT,307,Solomon,65151,Rosebery,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,106,2.64
NT,307,Solomon,65151,Rosebery,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,38,2.1
NT,307,Solomon,65151,Rosebery,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),600,-18.53
NT,307,Solomon,65151,Rosebery,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,35,1.93
NT,307,Solomon,65151,Rosebery,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,42,2.32
NT,307,Solomon,65151,Rosebery,28015,GARNER,Mark,6,N,N,IND,Independent,54,2.98
NT,307,Solomon,65151,Rosebery,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,58,1.7
NT,307,Solomon,65151,Rosebery,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",41,2.26
NT,307,Solomon,65151,Rosebery,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,814,14.96
NT,307,Solomon,65151,Rosebery,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,11,0.08
NT,307,Solomon,65151,Rosebery,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),12,0.66
NT,307,Solomon,65151,Rosebery,999,Informal,Informal,999,N,N,,Informal,174,3.37
NT,307,Solomon,34131,Special Hospital Team 1,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,22,0.27
NT,307,Solomon,34131,Special Hospital Team 1,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,3,1.19
NT,307,Solomon,34131,Special Hospital Team 1,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),94,-1.05
NT,307,Solomon,34131,Special Hospital Team 1,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,6,2.37
NT,307,Solomon,34131,Special Hospital Team 1,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,3,1.19
NT,307,Solomon,34131,Special Hospital Team 1,28015,GARNER,Mark,6,N,N,IND,Independent,0,0
NT,307,Solomon,34131,Special Hospital Team 1,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,3,0.15
NT,307,Solomon,34131,Special Hospital Team 1,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",1,0.4
NT,307,Solomon,34131,Special Hospital Team 1,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,119,5.14
NT,307,Solomon,34131,Special Hospital Team 1,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,2,0.4
NT,307,Solomon,34131,Special Hospital Team 1,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),0,0
NT,307,Solomon,34131,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,24,-1.72
NT,307,Solomon,8732,Stuart Park,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,161,2.46
NT,307,Solomon,8732,Stuart Park,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,12,0.81
NT,307,Solomon,8732,Stuart Park,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),580,-7.8
NT,307,Solomon,8732,Stuart Park,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,24,1.61
NT,307,Solomon,8732,Stuart Park,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,26,1.75
NT,307,Solomon,8732,Stuart Park,28015,GARNER,Mark,6,N,N,IND,Independent,40,2.69
NT,307,Solomon,8732,Stuart Park,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,24,1.01
NT,307,Solomon,8732,Stuart Park,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",22,1.48
NT,307,Solomon,8732,Stuart Park,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,590,4.33
NT,307,Solomon,8732,Stuart Park,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,0,-0.27
NT,307,Solomon,8732,Stuart Park,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),9,0.6
NT,307,Solomon,8732,Stuart Park,999,Informal,Informal,999,N,N,,Informal,94,1.36
NT,307,Solomon,8734,Wanguri,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,167,1.91
NT,307,Solomon,8734,Wanguri,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,21,1.04
NT,307,Solomon,8734,Wanguri,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),617,-9.87
NT,307,Solomon,8734,Wanguri,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,28,1.39
NT,307,Solomon,8734,Wanguri,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,41,2.04
NT,307,Solomon,8734,Wanguri,28015,GARNER,Mark,6,N,N,IND,Independent,49,2.44
NT,307,Solomon,8734,Wanguri,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,41,1.3
NT,307,Solomon,8734,Wanguri,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",30,1.49
NT,307,Solomon,8734,Wanguri,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,1001,7.47
NT,307,Solomon,8734,Wanguri,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,8,0.02
NT,307,Solomon,8734,Wanguri,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),9,0.45
NT,307,Solomon,8734,Wanguri,999,Informal,Informal,999,N,N,,Informal,150,1.62
NT,307,Solomon,32593,Woodroffe,28553,WILLIAMS,Todd,1,N,N,GRN,The Greens,56,3.73
NT,307,Solomon,32593,Woodroffe,28229,KEARNEY,John,2,N,N,AFN,Australia First Party,2,0.32
NT,307,Solomon,32593,Woodroffe,28830,GRIGGS,Natasha,3,N,Y,CLP,Country Liberals (NT),192,-14.41
NT,307,Solomon,32593,Woodroffe,29532,DAWES,Robert,4,N,N,LDP,Liberal Democrats,15,2.4
NT,307,Solomon,32593,Woodroffe,28138,LAWRENCE,Lance,5,N,N,HMP,Marijuana (HEMP) Party,20,3.19
NT,307,Solomon,32593,Woodroffe,28015,GARNER,Mark,6,N,N,IND,Independent,21,3.35
NT,307,Solomon,32593,Woodroffe,28562,MAJETIC,Silvija,7,N,N,RUA,Rise Up Australia Party,10,0.33
NT,307,Solomon,32593,Woodroffe,28844,REINHOLD,Marty,8,N,N,ASP,"Shooters, Fishers and Farmers",21,3.35
NT,307,Solomon,32593,Woodroffe,28737,GOSLING,Luke,9,Y,N,ALP,Australian Labor Party (Northern Territory) Branch,286,12.3
NT,307,Solomon,32593,Woodroffe,28013,McCULLOUGH,Brigid,10,N,N,CEC,Citizens Electoral Council,0,-0.64
NT,307,Solomon,32593,Woodroffe,28014,CARTWRIGHT,Nevin,11,N,N,SOL,Online Direct Democracy - (Empowering the People!),3,0.48
NT,307,Solomon,32593,Woodroffe,999,Informal,Informal,999,N,N,,Informal,84,6.21
