2016 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:20499 Phase:FinalResults Generated:2017-05-11T17:34:48 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,8786,Richardson,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,69,0.28
ACT,101,Canberra,8786,Richardson,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,476,-2.04
ACT,101,Canberra,8786,Richardson,999,Informal,Informal,999,N,N,,Informal,68,-1.75
ACT,101,Canberra,32712,Special Hospital Team 1,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,101,8.42
ACT,101,Canberra,32712,Special Hospital Team 1,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,13,-0.99
ACT,101,Canberra,32712,Special Hospital Team 1,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,5,0.45
ACT,101,Canberra,32712,Special Hospital Team 1,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,98,-4.13
ACT,101,Canberra,32712,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,6,-5.33
ACT,101,Canberra,58810,Special Hospital Team 2,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,90,9.5
ACT,101,Canberra,58810,Special Hospital Team 2,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,16,1.49
ACT,101,Canberra,58810,Special Hospital Team 2,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,3,-0.26
ACT,101,Canberra,58810,Special Hospital Team 2,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,80,-6.96
ACT,101,Canberra,58810,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,14,-1.12
ACT,101,Canberra,58811,Special Hospital Team 3,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,81,8.43
ACT,101,Canberra,58811,Special Hospital Team 3,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,8,-2.38
ACT,101,Canberra,58811,Special Hospital Team 3,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,2,-0.7
ACT,101,Canberra,58811,Special Hospital Team 3,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,83,-1.59
ACT,101,Canberra,58811,Special Hospital Team 3,999,Informal,Informal,999,N,N,,Informal,9,-3.1
ACT,101,Canberra,66154,Special Hospital Team 4,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,284,14.38
ACT,101,Canberra,66154,Special Hospital Team 4,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,63,4.67
ACT,101,Canberra,66154,Special Hospital Team 4,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,15,0.92
ACT,101,Canberra,66154,Special Hospital Team 4,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,179,-16.2
ACT,101,Canberra,66154,Special Hospital Team 4,999,Informal,Informal,999,N,N,,Informal,34,-2.11
ACT,101,Canberra,8788,Tharwa,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,45,7.35
ACT,101,Canberra,8788,Tharwa,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,20,-6.42
ACT,101,Canberra,8788,Tharwa,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,6,0.6
ACT,101,Canberra,8788,Tharwa,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,63,4.29
ACT,101,Canberra,8788,Tharwa,999,Informal,Informal,999,N,N,,Informal,3,-4.17
ACT,101,Canberra,11878,Theodore,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,779,7.12
ACT,101,Canberra,11878,Theodore,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,185,0.64
ACT,101,Canberra,11878,Theodore,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,82,1.36
ACT,101,Canberra,11878,Theodore,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,555,-3.25
ACT,101,Canberra,11878,Theodore,999,Informal,Informal,999,N,N,,Informal,64,-1.76
ACT,101,Canberra,32704,Tuggeranong CANBERRA PPVC,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,6183,3.48
ACT,101,Canberra,32704,Tuggeranong CANBERRA PPVC,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,1344,0.66
ACT,101,Canberra,32704,Tuggeranong CANBERRA PPVC,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,623,0.66
ACT,101,Canberra,32704,Tuggeranong CANBERRA PPVC,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,5566,0.39
ACT,101,Canberra,32704,Tuggeranong CANBERRA PPVC,999,Informal,Informal,999,N,N,,Informal,458,-0.87
ACT,101,Canberra,66118,Turner (Canberra),28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,231,-9.11
ACT,101,Canberra,66118,Turner (Canberra),28336,CAHILL,Patricia,2,N,N,GRN,The Greens,207,7.01
ACT,101,Canberra,66118,Turner (Canberra),29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,45,2.71
ACT,101,Canberra,66118,Turner (Canberra),28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,143,2.96
ACT,101,Canberra,66118,Turner (Canberra),999,Informal,Informal,999,N,N,,Informal,11,-1.34
ACT,101,Canberra,8790,Wanniassa,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,1004,1.25
ACT,101,Canberra,8790,Wanniassa,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,247,1.1
ACT,101,Canberra,8790,Wanniassa,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,116,0.91
ACT,101,Canberra,8790,Wanniassa,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,721,2.31
ACT,101,Canberra,8790,Wanniassa,999,Informal,Informal,999,N,N,,Informal,76,-3.17
ACT,101,Canberra,8791,Wanniassa Hills,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,880,2.47
ACT,101,Canberra,8791,Wanniassa Hills,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,290,1.69
ACT,101,Canberra,8791,Wanniassa Hills,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,76,0.3
ACT,101,Canberra,8791,Wanniassa Hills,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,661,0.41
ACT,101,Canberra,8791,Wanniassa Hills,999,Informal,Informal,999,N,N,,Informal,53,-0.95
ACT,101,Canberra,8792,Waramanga,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,1093,1.08
ACT,101,Canberra,8792,Waramanga,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,413,1.97
ACT,101,Canberra,8792,Waramanga,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,103,0.14
ACT,101,Canberra,8792,Waramanga,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,857,0.39
ACT,101,Canberra,8792,Waramanga,999,Informal,Informal,999,N,N,,Informal,94,0.31
ACT,101,Canberra,8793,Weston,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,645,-0.15
ACT,101,Canberra,8793,Weston,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,249,2.71
ACT,101,Canberra,8793,Weston,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,51,-0.51
ACT,101,Canberra,8793,Weston,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,475,1.04
ACT,101,Canberra,8793,Weston,999,Informal,Informal,999,N,N,,Informal,40,-1.81
ACT,101,Canberra,32705,Woden CANBERRA PPVC,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,4398,1.74
ACT,101,Canberra,32705,Woden CANBERRA PPVC,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,1402,1
ACT,101,Canberra,32705,Woden CANBERRA PPVC,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,396,-0.12
ACT,101,Canberra,32705,Woden CANBERRA PPVC,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,4420,0.82
ACT,101,Canberra,32705,Woden CANBERRA PPVC,999,Informal,Informal,999,N,N,,Informal,259,-0.88
ACT,101,Canberra,8840,Yarralumla,28189,BRODTMANN,Gai,1,Y,Y,ALP,Australian Labor Party,567,-3.5
ACT,101,Canberra,8840,Yarralumla,28336,CAHILL,Patricia,2,N,N,GRN,The Greens,255,1.15
ACT,101,Canberra,8840,Yarralumla,29373,BUCKNELL,Christopher D'Arcy,3,N,N,BTA,Bullet Train For Australia,62,0.05
ACT,101,Canberra,8840,Yarralumla,28989,ADELAN-LANGFORD,Jessica,4,N,N,LP,Liberal,741,4.86
ACT,101,Canberra,8840,Yarralumla,999,Informal,Informal,999,N,N,,Informal,31,-1.07
ACT,102,Fenner,8801,Ainslie North,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1060,-3.84
ACT,102,Fenner,8801,Ainslie North,28200,WOODMAN,Andrew,2,N,N,IND,Independent,61,2.7
ACT,102,Fenner,8801,Ainslie North,28983,GUNNING,Robert,3,N,N,LP,Liberal,450,1.02
ACT,102,Fenner,8801,Ainslie North,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,618,4.35
ACT,102,Fenner,8801,Ainslie North,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,68,-0.39
ACT,102,Fenner,8801,Ainslie North,999,Informal,Informal,999,N,N,,Informal,48,-1.44
ACT,102,Fenner,38197,Amaroo,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1251,2.23
ACT,102,Fenner,38197,Amaroo,28200,WOODMAN,Andrew,2,N,N,IND,Independent,119,4.37
ACT,102,Fenner,38197,Amaroo,28983,GUNNING,Robert,3,N,N,LP,Liberal,991,-2.3
ACT,102,Fenner,38197,Amaroo,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,271,1.09
ACT,102,Fenner,38197,Amaroo,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,92,-0.08
ACT,102,Fenner,38197,Amaroo,999,Informal,Informal,999,N,N,,Informal,94,0.18
ACT,102,Fenner,8803,Aranda,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1146,-1.19
ACT,102,Fenner,8803,Aranda,28200,WOODMAN,Andrew,2,N,N,IND,Independent,70,2.86
ACT,102,Fenner,8803,Aranda,28983,GUNNING,Robert,3,N,N,LP,Liberal,597,1.89
ACT,102,Fenner,8803,Aranda,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,549,0.7
ACT,102,Fenner,8803,Aranda,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,85,0.12
ACT,102,Fenner,8803,Aranda,999,Informal,Informal,999,N,N,,Informal,62,-0.44
ACT,102,Fenner,8805,Belconnen,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1286,0.41
ACT,102,Fenner,8805,Belconnen,28200,WOODMAN,Andrew,2,N,N,IND,Independent,128,4.57
ACT,102,Fenner,8805,Belconnen,28983,GUNNING,Robert,3,N,N,LP,Liberal,756,1.37
ACT,102,Fenner,8805,Belconnen,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,527,0.7
ACT,102,Fenner,8805,Belconnen,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,102,-0.62
ACT,102,Fenner,8805,Belconnen,999,Informal,Informal,999,N,N,,Informal,89,-1.52
ACT,102,Fenner,32464,Belconnen FENNER PPVC,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,7248,2.13
ACT,102,Fenner,32464,Belconnen FENNER PPVC,28200,WOODMAN,Andrew,2,N,N,IND,Independent,626,4.08
ACT,102,Fenner,32464,Belconnen FENNER PPVC,28983,GUNNING,Robert,3,N,N,LP,Liberal,5111,-0.05
ACT,102,Fenner,32464,Belconnen FENNER PPVC,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,1776,0.13
ACT,102,Fenner,32464,Belconnen FENNER PPVC,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,582,0.02
ACT,102,Fenner,32464,Belconnen FENNER PPVC,999,Informal,Informal,999,N,N,,Informal,458,-0.88
ACT,102,Fenner,65505,BLV Fenner PPVC,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,16,21.89
ACT,102,Fenner,65505,BLV Fenner PPVC,28200,WOODMAN,Andrew,2,N,N,IND,Independent,1,4.17
ACT,102,Fenner,65505,BLV Fenner PPVC,28983,GUNNING,Robert,3,N,N,LP,Liberal,5,-10.34
ACT,102,Fenner,65505,BLV Fenner PPVC,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,2,-0.53
ACT,102,Fenner,65505,BLV Fenner PPVC,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,0,-2.79
ACT,102,Fenner,65505,BLV Fenner PPVC,999,Informal,Informal,999,N,N,,Informal,0,-2.68
ACT,102,Fenner,65695,Bonner,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1059,3.25
ACT,102,Fenner,65695,Bonner,28200,WOODMAN,Andrew,2,N,N,IND,Independent,57,2.7
ACT,102,Fenner,65695,Bonner,28983,GUNNING,Robert,3,N,N,LP,Liberal,727,0.64
ACT,102,Fenner,65695,Bonner,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,204,-1.33
ACT,102,Fenner,65695,Bonner,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,63,-0.92
ACT,102,Fenner,65695,Bonner,999,Informal,Informal,999,N,N,,Informal,80,-0.76
ACT,102,Fenner,66142,Braddon (Fenner),28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,650,-2.66
ACT,102,Fenner,66142,Braddon (Fenner),28200,WOODMAN,Andrew,2,N,N,IND,Independent,34,2.33
ACT,102,Fenner,66142,Braddon (Fenner),28983,GUNNING,Robert,3,N,N,LP,Liberal,320,-0.81
ACT,102,Fenner,66142,Braddon (Fenner),28320,SAEEDI,Carly,4,N,N,GRN,The Greens,401,6.87
ACT,102,Fenner,66142,Braddon (Fenner),29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,52,-1.65
ACT,102,Fenner,66142,Braddon (Fenner),999,Informal,Informal,999,N,N,,Informal,23,-2.15
ACT,102,Fenner,8807,Charnwood,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1243,0.04
ACT,102,Fenner,8807,Charnwood,28200,WOODMAN,Andrew,2,N,N,IND,Independent,114,4.68
ACT,102,Fenner,8807,Charnwood,28983,GUNNING,Robert,3,N,N,LP,Liberal,726,0.33
ACT,102,Fenner,8807,Charnwood,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,273,0.97
ACT,102,Fenner,8807,Charnwood,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,82,0.33
ACT,102,Fenner,8807,Charnwood,999,Informal,Informal,999,N,N,,Informal,122,-1.55
ACT,102,Fenner,66144,City (Fenner),28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,258,-1.21
ACT,102,Fenner,66144,City (Fenner),28200,WOODMAN,Andrew,2,N,N,IND,Independent,15,2.44
ACT,102,Fenner,66144,City (Fenner),28983,GUNNING,Robert,3,N,N,LP,Liberal,149,2.91
ACT,102,Fenner,66144,City (Fenner),28320,SAEEDI,Carly,4,N,N,GRN,The Greens,167,0.91
ACT,102,Fenner,66144,City (Fenner),29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,25,-1.23
ACT,102,Fenner,66144,City (Fenner),999,Informal,Informal,999,N,N,,Informal,18,-0.66
ACT,102,Fenner,32465,City FENNER PPVC,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,3217,-1.1
ACT,102,Fenner,32465,City FENNER PPVC,28200,WOODMAN,Andrew,2,N,N,IND,Independent,208,2.85
ACT,102,Fenner,32465,City FENNER PPVC,28983,GUNNING,Robert,3,N,N,LP,Liberal,2126,0.11
ACT,102,Fenner,32465,City FENNER PPVC,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,1458,3.18
ACT,102,Fenner,32465,City FENNER PPVC,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,295,-0.75
ACT,102,Fenner,32465,City FENNER PPVC,999,Informal,Informal,999,N,N,,Informal,156,-0.93
ACT,102,Fenner,8809,Dickson,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,566,-3.36
ACT,102,Fenner,8809,Dickson,28200,WOODMAN,Andrew,2,N,N,IND,Independent,40,3.13
ACT,102,Fenner,8809,Dickson,28983,GUNNING,Robert,3,N,N,LP,Liberal,331,0.69
ACT,102,Fenner,8809,Dickson,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,313,5.34
ACT,102,Fenner,8809,Dickson,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,30,-1.5
ACT,102,Fenner,8809,Dickson,999,Informal,Informal,999,N,N,,Informal,31,-1.28
ACT,102,Fenner,30093,Divisional Office (PREPOLL),28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,110,1.96
ACT,102,Fenner,30093,Divisional Office (PREPOLL),28200,WOODMAN,Andrew,2,N,N,IND,Independent,7,2.99
ACT,102,Fenner,30093,Divisional Office (PREPOLL),28983,GUNNING,Robert,3,N,N,LP,Liberal,64,0.6
ACT,102,Fenner,30093,Divisional Office (PREPOLL),28320,SAEEDI,Carly,4,N,N,GRN,The Greens,42,-2.52
ACT,102,Fenner,30093,Divisional Office (PREPOLL),29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,11,0.77
ACT,102,Fenner,30093,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,2,-1.77
ACT,102,Fenner,82525,Downer,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,683,-0.32
ACT,102,Fenner,82525,Downer,28200,WOODMAN,Andrew,2,N,N,IND,Independent,40,2.76
ACT,102,Fenner,82525,Downer,28983,GUNNING,Robert,3,N,N,LP,Liberal,294,-2.78
ACT,102,Fenner,82525,Downer,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,372,4.87
ACT,102,Fenner,82525,Downer,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,59,-0.29
ACT,102,Fenner,82525,Downer,999,Informal,Informal,999,N,N,,Informal,56,0.05
ACT,102,Fenner,8812,Evatt,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1506,-1.03
ACT,102,Fenner,8812,Evatt,28200,WOODMAN,Andrew,2,N,N,IND,Independent,122,3.86
ACT,102,Fenner,8812,Evatt,28983,GUNNING,Robert,3,N,N,LP,Liberal,1015,3.31
ACT,102,Fenner,8812,Evatt,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,412,1.52
ACT,102,Fenner,8812,Evatt,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,102,-0.54
ACT,102,Fenner,8812,Evatt,999,Informal,Informal,999,N,N,,Informal,133,-1.05
ACT,102,Fenner,8814,Florey,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,989,3.96
ACT,102,Fenner,8814,Florey,28200,WOODMAN,Andrew,2,N,N,IND,Independent,71,3.65
ACT,102,Fenner,8814,Florey,28983,GUNNING,Robert,3,N,N,LP,Liberal,582,-1.77
ACT,102,Fenner,8814,Florey,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,228,0.95
ACT,102,Fenner,8814,Florey,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,75,-0.32
ACT,102,Fenner,8814,Florey,999,Informal,Informal,999,N,N,,Informal,75,-2.08
ACT,102,Fenner,65493,Forde,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,644,0.77
ACT,102,Fenner,65493,Forde,28200,WOODMAN,Andrew,2,N,N,IND,Independent,59,3.52
ACT,102,Fenner,65493,Forde,28983,GUNNING,Robert,3,N,N,LP,Liberal,754,0.46
ACT,102,Fenner,65493,Forde,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,156,0.1
ACT,102,Fenner,65493,Forde,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,63,-0.14
ACT,102,Fenner,65493,Forde,999,Informal,Informal,999,N,N,,Informal,32,-1.19
ACT,102,Fenner,34238,Fraser Central,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1435,1.38
ACT,102,Fenner,34238,Fraser Central,28200,WOODMAN,Andrew,2,N,N,IND,Independent,102,3.47
ACT,102,Fenner,34238,Fraser Central,28983,GUNNING,Robert,3,N,N,LP,Liberal,922,0.94
ACT,102,Fenner,34238,Fraser Central,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,366,1.56
ACT,102,Fenner,34238,Fraser Central,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,111,-0.27
ACT,102,Fenner,34238,Fraser Central,999,Informal,Informal,999,N,N,,Informal,99,-0.15
ACT,102,Fenner,8816,Giralang,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,783,0.25
ACT,102,Fenner,8816,Giralang,28200,WOODMAN,Andrew,2,N,N,IND,Independent,70,4.1
ACT,102,Fenner,8816,Giralang,28983,GUNNING,Robert,3,N,N,LP,Liberal,503,0.88
ACT,102,Fenner,8816,Giralang,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,280,2.97
ACT,102,Fenner,8816,Giralang,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,70,-1.68
ACT,102,Fenner,8816,Giralang,999,Informal,Informal,999,N,N,,Informal,67,-2.78
ACT,102,Fenner,34240,Gungahlin,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1257,2.29
ACT,102,Fenner,34240,Gungahlin,28200,WOODMAN,Andrew,2,N,N,IND,Independent,114,4
ACT,102,Fenner,34240,Gungahlin,28983,GUNNING,Robert,3,N,N,LP,Liberal,1058,-0.55
ACT,102,Fenner,34240,Gungahlin,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,333,1.23
ACT,102,Fenner,34240,Gungahlin,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,86,-1.18
ACT,102,Fenner,34240,Gungahlin,999,Informal,Informal,999,N,N,,Informal,103,-1.16
ACT,102,Fenner,38504,Gungahlin FENNER PPVC,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,3556,2.64
ACT,102,Fenner,38504,Gungahlin FENNER PPVC,28200,WOODMAN,Andrew,2,N,N,IND,Independent,336,4.04
ACT,102,Fenner,38504,Gungahlin FENNER PPVC,28983,GUNNING,Robert,3,N,N,LP,Liberal,3457,-1.46
ACT,102,Fenner,38504,Gungahlin FENNER PPVC,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,676,0.52
ACT,102,Fenner,38504,Gungahlin FENNER PPVC,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,288,0.05
ACT,102,Fenner,38504,Gungahlin FENNER PPVC,999,Informal,Informal,999,N,N,,Informal,212,-1.06
ACT,102,Fenner,47681,Harrison,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1490,3.81
ACT,102,Fenner,47681,Harrison,28200,WOODMAN,Andrew,2,N,N,IND,Independent,109,3.26
ACT,102,Fenner,47681,Harrison,28983,GUNNING,Robert,3,N,N,LP,Liberal,1245,-3.38
ACT,102,Fenner,47681,Harrison,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,378,0.85
ACT,102,Fenner,47681,Harrison,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,126,0.07
ACT,102,Fenner,47681,Harrison,999,Informal,Informal,999,N,N,,Informal,78,-1.06
ACT,102,Fenner,8821,Holt,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1441,0.66
ACT,102,Fenner,8821,Holt,28200,WOODMAN,Andrew,2,N,N,IND,Independent,128,4.41
ACT,102,Fenner,8821,Holt,28983,GUNNING,Robert,3,N,N,LP,Liberal,810,0.08
ACT,102,Fenner,8821,Holt,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,400,2.05
ACT,102,Fenner,8821,Holt,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,121,0.21
ACT,102,Fenner,8821,Holt,999,Informal,Informal,999,N,N,,Informal,134,-0.07
ACT,102,Fenner,8823,Kaleen,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1139,2.71
ACT,102,Fenner,8823,Kaleen,28200,WOODMAN,Andrew,2,N,N,IND,Independent,84,3.56
ACT,102,Fenner,8823,Kaleen,28983,GUNNING,Robert,3,N,N,LP,Liberal,751,-1.3
ACT,102,Fenner,8823,Kaleen,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,295,1.35
ACT,102,Fenner,8823,Kaleen,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,89,0.12
ACT,102,Fenner,8823,Kaleen,999,Informal,Informal,999,N,N,,Informal,87,-1.78
ACT,102,Fenner,8824,Kaleen South,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,785,2.08
ACT,102,Fenner,8824,Kaleen South,28200,WOODMAN,Andrew,2,N,N,IND,Independent,61,3.61
ACT,102,Fenner,8824,Kaleen South,28983,GUNNING,Robert,3,N,N,LP,Liberal,538,1.1
ACT,102,Fenner,8824,Kaleen South,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,253,0.29
ACT,102,Fenner,8824,Kaleen South,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,55,-0.06
ACT,102,Fenner,8824,Kaleen South,999,Informal,Informal,999,N,N,,Informal,46,-2.24
ACT,102,Fenner,8825,Latham,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,884,4.55
ACT,102,Fenner,8825,Latham,28200,WOODMAN,Andrew,2,N,N,IND,Independent,89,5.11
ACT,102,Fenner,8825,Latham,28983,GUNNING,Robert,3,N,N,LP,Liberal,473,-2.26
ACT,102,Fenner,8825,Latham,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,218,-0.11
ACT,102,Fenner,8825,Latham,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,76,0.26
ACT,102,Fenner,8825,Latham,999,Informal,Informal,999,N,N,,Informal,58,-1.78
ACT,102,Fenner,8826,Lyneham,28190,LEIGH,Andrew Keith,1,Y,Y,ALP,Australian Labor Party,1429,-1.44
ACT,102,Fenner,8826,Lyneham,28200,WOODMAN,Andrew,2,N,N,IND,Independent,87,2.72
ACT,102,Fenner,8826,Lyneham,28983,GUNNING,Robert,3,N,N,LP,Liberal,695,0.69
ACT,102,Fenner,8826,Lyneham,28320,SAEEDI,Carly,4,N,N,GRN,The Greens,856,3.67
ACT,102,Fenner,8826,Lyneham,29372,BOHM,Tim,5,N,N,BTA,Bullet Train For Australia,133,-0.57
